date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,source
1995-10-23,22.8,13.1,17.2,0.0,0.0,3.1,16.14,15.0,70,era5_archive
1995-10-24,25.2,10.9,18.3,0.0,0.0,3.38,17.34,8.4,53,era5_archive
1995-10-25,27.6,12.2,19.6,0.0,0.0,5.45,17.49,26.0,36,era5_archive
1995-10-26,28.0,17.5,22.3,0.0,0.0,7.01,16.42,29.9,26,era5_archive
1995-10-27,27.6,17.1,21.8,0.2,0.2,4.65,14.85,18.1,37,era5_archive
1995-10-28,23.2,16.5,18.8,0.0,0.0,2.2,10.25,13.0,78,era5_archive
1995-10-29,23.0,12.3,17.0,0.1,0.1,2.96,15.2,15.8,75,era5_archive
1995-10-30,21.0,9.3,14.7,0.0,0.0,3.03,16.56,13.7,70,era5_archive
1995-10-31,24.1,10.4,17.0,0.0,0.0,3.23,16.0,11.8,60,era5_archive
1995-11-01,23.2,12.1,17.2,0.0,0.0,3.31,13.24,19.0,46,era5_archive
1995-11-02,17.6,12.1,14.3,3.8,3.8,1.51,9.23,16.5,88,era5_archive
1995-11-03,19.9,9.4,14.3,0.0,0.0,2.73,14.23,16.8,67,era5_archive
1995-11-04,22.4,8.7,15.2,0.0,0.0,3.21,16.09,13.1,54,era5_archive
1995-11-05,23.4,9.1,16.0,0.0,0.0,3.17,15.84,14.7,50,era5_archive
1995-11-06,24.0,10.1,17.1,0.0,0.0,3.34,13.96,13.8,44,era5_archive
1995-11-07,24.2,11.3,15.8,2.8,2.8,4.01,15.48,31.2,53,era5_archive
1995-11-08,14.2,8.2,11.4,5.5,5.5,1.6,10.57,23.4,80,era5_archive
1995-11-09,16.4,7.3,11.3,0.0,0.0,2.36,14.46,15.0,68,era5_archive
1995-11-10,14.0,7.4,10.4,0.5,0.5,1.48,9.81,23.2,81,era5_archive
1995-11-11,14.5,6.2,10.0,0.0,0.0,2.17,15.02,14.2,74,era5_archive
1995-11-12,14.7,2.7,8.6,0.0,0.0,2.84,15.7,16.3,46,era5_archive
1995-11-13,15.2,3.8,9.1,0.0,0.0,2.46,13.7,11.6,40,era5_archive
1995-11-14,17.3,3.0,9.5,0.0,0.0,3.08,15.38,13.5,39,era5_archive
1995-11-15,18.5,4.9,11.1,0.0,0.0,3.77,15.3,18.1,32,era5_archive
1995-11-16,19.7,5.9,12.6,0.0,0.0,3.52,14.28,15.6,32,era5_archive
1995-11-17,20.7,8.5,14.2,0.0,0.0,2.54,11.46,9.1,37,era5_archive
1995-11-18,19.9,9.7,13.7,0.0,0.0,2.81,13.75,17.2,53,era5_archive
1995-11-19,18.2,9.2,12.9,0.0,0.0,2.18,13.72,8.3,74,era5_archive
1995-11-20,20.8,8.1,14.3,0.0,0.0,2.43,14.31,8.9,57,era5_archive
1995-11-21,16.9,9.9,12.9,0.7,0.7,1.8,10.59,17.4,71,era5_archive
1995-11-22,15.4,7.4,11.3,0.0,0.0,2.53,12.22,27.0,69,era5_archive
1995-11-23,9.5,5.3,7.4,14.5,14.5,1.13,8.68,30.9,84,era5_archive
1995-11-24,10.2,5.0,6.9,4.5,4.5,1.14,9.74,25.6,89,era5_archive
1995-11-25,10.9,3.8,7.1,0.0,0.0,1.49,11.24,21.0,78,era5_archive
1995-11-26,12.6,-0.3,5.8,0.0,0.0,2.08,14.13,16.6,68,era5_archive
1995-11-27,13.6,2.2,7.1,0.0,0.0,2.01,13.87,10.6,61,era5_archive
1995-11-28,14.4,2.1,7.5,0.0,0.0,1.93,14.01,7.7,60,era5_archive
1995-11-29,14.3,1.1,7.0,0.0,0.0,2.04,13.0,8.2,52,era5_archive
1995-11-30,14.3,1.0,6.9,0.0,0.0,2.29,12.41,10.1,46,era5_archive
1995-12-01,14.8,1.1,7.1,0.0,0.0,2.31,13.62,9.2,48,era5_archive
1995-12-02,14.6,2.0,7.9,0.0,0.0,2.05,11.81,13.6,59,era5_archive
1995-12-03,14.8,7.1,10.0,0.0,0.0,1.82,11.27,11.0,64,era5_archive
1995-12-04,12.7,4.2,8.3,0.0,0.0,1.67,10.38,20.2,75,era5_archive
1995-12-05,11.8,7.4,9.3,6.4,6.4,1.09,6.9,17.1,84,era5_archive
1995-12-06,13.7,6.6,9.5,0.0,0.0,1.46,10.39,9.7,84,era5_archive
1995-12-07,13.7,4.1,8.5,0.0,0.0,1.65,12.02,17.9,80,era5_archive
1995-12-08,13.8,4.3,8.8,0.0,0.0,1.63,11.25,12.3,79,era5_archive
1995-12-09,12.5,5.7,8.6,1.1,1.1,1.43,10.76,9.8,84,era5_archive
1995-12-10,12.0,6.4,8.4,1.4,1.4,1.3,9.63,6.9,83,era5_archive
1995-12-11,8.6,4.4,6.0,6.4,6.4,0.62,4.47,10.7,92,era5_archive
1995-12-12,9.7,4.8,6.6,2.6,2.6,1.0,8.33,14.5,91,era5_archive
1995-12-13,10.2,3.3,7.4,2.7,2.7,1.1,8.74,13.8,87,era5_archive
1995-12-14,12.0,-0.2,5.7,0.0,0.0,1.56,11.72,13.2,82,era5_archive
1995-12-15,11.9,2.4,6.6,0.0,0.0,1.46,10.84,11.4,83,era5_archive
1995-12-16,11.0,1.3,5.6,0.0,0.0,1.42,11.44,9.0,85,era5_archive
1995-12-17,10.7,3.6,6.4,0.1,0.1,1.24,9.44,15.8,81,era5_archive
1995-12-18,10.8,0.1,4.8,0.0,0.0,1.45,11.57,10.1,80,era5_archive
1995-12-19,9.1,2.4,5.9,0.0,0.0,1.29,8.68,23.2,77,era5_archive
1995-12-20,11.4,5.8,7.9,0.0,0.0,1.19,7.04,22.5,79,era5_archive
1995-12-21,14.0,4.7,8.5,0.0,0.0,1.61,12.09,20.6,80,era5_archive
1995-12-22,13.7,5.3,8.9,0.0,0.0,1.54,11.75,15.1,82,era5_archive
1995-12-23,14.2,4.9,9.1,0.0,0.0,1.48,9.14,15.8,76,era5_archive
1995-12-24,13.5,4.5,8.6,0.0,0.0,1.46,10.59,8.3,73,era5_archive
1995-12-25,13.6,2.7,8.1,0.0,0.0,1.7,12.09,13.7,75,era5_archive
1995-12-26,13.7,2.5,8.6,0.0,0.0,1.67,12.2,8.0,77,era5_archive
1995-12-27,14.3,2.2,7.8,0.0,0.0,1.99,12.53,13.9,71,era5_archive
1995-12-28,14.6,3.6,8.2,0.0,0.0,2.05,12.88,17.4,65,era5_archive
1995-12-29,16.3,1.8,8.4,0.0,0.0,2.03,12.93,10.2,67,era5_archive
1995-12-30,16.6,5.7,10.2,0.0,0.0,1.89,12.16,18.0,70,era5_archive
1995-12-31,14.5,6.9,9.6,0.0,0.0,1.5,10.24,10.9,76,era5_archive
1996-01-01,16.4,4.8,10.3,0.0,0.0,1.79,12.31,4.3,71,era5_archive
1996-01-02,14.5,6.2,10.5,1.1,1.1,1.46,9.25,11.5,74,era5_archive
1996-01-03,15.4,4.4,9.7,1.2,1.2,1.85,11.3,14.5,72,era5_archive
1996-01-04,13.2,7.6,9.9,4.4,4.4,1.62,10.63,26.2,78,era5_archive
1996-01-05,9.8,5.9,7.6,5.9,5.9,0.76,4.82,18.2,84,era5_archive
1996-01-06,10.1,6.4,7.9,7.5,7.5,0.82,6.58,22.5,89,era5_archive
1996-01-07,10.0,5.3,7.9,6.0,6.0,0.87,6.67,20.8,91,era5_archive
1996-01-08,13.0,4.3,7.8,4.2,4.2,1.36,9.48,14.1,83,era5_archive
1996-01-09,13.8,2.7,7.7,0.0,0.0,1.66,11.55,12.2,80,era5_archive
1996-01-10,12.7,6.2,8.9,0.1,0.1,1.26,7.73,16.4,78,era5_archive
1996-01-11,11.3,4.7,7.7,3.2,3.2,1.31,10.03,17.9,83,era5_archive
1996-01-12,10.7,4.2,6.6,0.0,0.0,1.44,11.19,17.0,83,era5_archive
1996-01-13,11.3,-0.4,5.0,0.0,0.0,1.76,13.7,15.1,78,era5_archive
1996-01-14,12.1,1.6,6.1,0.0,0.0,1.83,14.07,17.1,72,era5_archive
1996-01-15,11.8,2.3,6.2,0.0,0.0,1.87,13.59,16.3,68,era5_archive
1996-01-16,11.5,2.3,6.3,1.2,1.2,1.73,13.13,10.7,73,era5_archive
1996-01-17,9.4,4.4,6.1,8.7,8.7,0.97,7.41,24.4,89,era5_archive
1996-01-18,6.5,3.0,4.2,6.5,6.5,0.78,7.83,27.3,90,era5_archive
1996-01-19,8.6,3.9,5.4,8.7,8.7,1.0,9.23,21.1,90,era5_archive
1996-01-20,9.3,3.3,6.0,0.1,0.1,1.18,9.12,8.5,85,era5_archive
1996-01-21,10.9,1.8,6.0,0.0,0.0,1.63,12.3,9.3,77,era5_archive
1996-01-22,8.8,2.8,5.6,1.5,1.5,1.24,10.58,15.8,88,era5_archive
1996-01-23,10.6,3.6,6.3,2.3,2.3,1.39,10.61,16.4,85,era5_archive
1996-01-24,9.5,2.9,6.0,1.1,1.1,1.58,12.74,20.3,79,era5_archive
1996-01-25,11.2,-2.9,4.2,0.0,0.0,1.93,15.15,15.3,74,era5_archive
1996-01-26,12.8,2.7,7.3,0.0,0.0,1.8,12.05,24.6,73,era5_archive
1996-01-27,16.6,6.8,10.7,0.0,0.0,2.15,14.05,19.2,75,era5_archive
1996-01-28,13.7,5.1,9.3,0.4,0.4,1.79,12.82,15.0,77,era5_archive
1996-01-29,13.1,7.3,9.6,0.6,0.6,1.46,9.95,15.8,86,era5_archive
1996-01-30,15.7,4.7,10.1,0.0,0.0,2.39,12.97,20.6,72,era5_archive
1996-01-31,17.2,8.0,12.1,0.0,0.0,2.75,14.01,25.5,64,era5_archive
1996-02-01,15.3,7.8,11.2,0.3,0.3,2.37,14.59,26.5,71,era5_archive
1996-02-02,11.9,5.7,9.0,1.7,1.7,1.2,8.63,12.3,90,era5_archive
1996-02-03,11.4,3.5,6.7,0.0,0.0,1.85,13.26,9.9,79,era5_archive
1996-02-04,10.4,0.8,5.0,0.0,0.0,1.86,14.48,17.0,77,era5_archive
1996-02-05,11.9,1.8,6.2,0.0,0.0,1.7,13.01,12.0,81,era5_archive
1996-02-06,18.2,4.8,10.5,0.0,0.0,3.04,15.75,21.0,57,era5_archive
1996-02-07,19.4,6.9,12.4,0.4,0.4,2.93,15.87,19.6,59,era5_archive
1996-02-08,20.9,7.9,13.2,2.9,2.9,2.66,12.18,26.8,69,era5_archive
1996-02-09,14.8,3.3,9.5,0.0,0.0,2.71,17.04,21.7,62,era5_archive
1996-02-10,11.7,3.8,7.7,2.6,2.6,1.81,12.61,29.1,72,era5_archive
1996-02-11,11.1,5.5,7.9,4.8,4.8,1.29,10.61,18.5,90,era5_archive
1996-02-12,13.0,4.7,8.1,0.0,0.0,2.19,15.46,10.7,77,era5_archive
1996-02-13,17.3,5.3,10.6,0.0,0.0,3.71,17.38,31.8,52,era5_archive
1996-02-14,14.3,5.8,10.3,0.5,0.5,2.84,15.45,26.2,65,era5_archive
1996-02-15,13.6,6.0,8.9,0.0,0.0,1.87,12.41,9.7,80,era5_archive
1996-02-16,13.6,3.5,8.8,0.0,0.0,2.06,13.54,9.3,76,era5_archive
1996-02-17,14.5,5.5,9.3,0.3,0.3,2.06,13.5,13.2,77,era5_archive
1996-02-18,13.5,3.6,8.8,1.3,1.3,2.02,13.42,9.0,74,era5_archive
1996-02-19,14.7,5.5,9.4,2.7,2.7,2.31,15.99,13.2,81,era5_archive
1996-02-20,11.9,4.3,8.1,0.9,0.9,1.89,15.24,20.8,85,era5_archive
1996-02-21,13.0,5.7,8.7,0.0,0.0,1.88,13.21,19.5,82,era5_archive
1996-02-22,16.4,3.3,9.4,0.0,0.0,2.85,18.28,11.5,70,era5_archive
1996-02-23,19.1,5.4,11.9,0.0,0.0,4.46,19.32,25.0,44,era5_archive
1996-02-24,19.8,8.6,13.0,0.0,0.0,4.4,18.9,25.0,50,era5_archive
1996-02-25,12.9,4.2,8.5,0.0,0.0,2.6,18.85,23.8,73,era5_archive
1996-02-26,12.4,2.0,7.1,0.4,0.4,2.16,16.16,15.8,79,era5_archive
1996-02-27,11.9,4.5,7.5,0.2,0.2,2.24,15.85,22.0,78,era5_archive
1996-02-28,12.0,2.1,7.0,0.0,0.0,2.38,17.45,11.0,70,era5_archive
1996-02-29,16.5,4.5,10.6,0.8,0.8,2.58,15.31,15.2,65,era5_archive
1996-03-01,15.4,7.6,12.2,0.4,0.4,2.98,15.78,28.0,64,era5_archive
1996-03-02,11.0,6.3,7.8,8.8,8.8,1.42,12.06,25.2,88,era5_archive
1996-03-03,11.7,4.9,7.8,1.5,1.5,2.15,16.73,15.9,83,era5_archive
1996-03-04,13.6,2.1,8.2,0.2,0.2,2.76,19.29,19.9,68,era5_archive
1996-03-05,18.1,3.8,10.7,0.0,0.0,3.17,15.26,25.2,55,era5_archive
1996-03-06,18.0,6.3,11.9,1.5,1.5,4.35,18.96,30.0,53,era5_archive
1996-03-07,8.9,4.0,5.9,12.8,12.8,0.98,8.38,30.6,89,era5_archive
1996-03-08,11.6,5.4,7.9,4.5,4.5,1.76,12.9,25.3,83,era5_archive
1996-03-09,11.8,3.4,7.5,0.0,0.0,1.89,13.2,9.4,79,era5_archive
1996-03-10,14.7,2.6,8.7,0.4,0.4,2.75,19.36,7.4,79,era5_archive
1996-03-11,15.4,5.9,10.0,0.2,0.2,2.62,17.45,18.5,74,era5_archive
1996-03-12,14.4,7.4,9.9,0.2,0.2,2.04,13.0,17.7,82,era5_archive
1996-03-13,15.6,3.0,9.5,0.0,0.0,3.14,21.62,16.9,75,era5_archive
1996-03-14,18.0,3.9,11.0,2.7,2.7,2.86,15.52,15.5,66,era5_archive
1996-03-15,20.2,8.7,13.9,0.0,0.0,3.52,19.36,13.8,62,era5_archive
1996-03-16,20.3,7.6,14.0,0.0,0.0,3.67,22.34,11.8,74,era5_archive
1996-03-17,17.8,7.8,12.4,0.0,0.0,3.37,22.07,25.2,76,era5_archive
1996-03-18,13.0,7.2,9.7,0.3,0.3,2.27,15.63,34.0,78,era5_archive
1996-03-19,14.3,6.5,9.8,0.0,0.0,2.7,18.32,18.4,73,era5_archive
1996-03-20,12.7,4.7,8.4,2.9,2.9,2.19,16.55,22.7,83,era5_archive
1996-03-21,15.5,4.6,9.6,0.0,0.0,3.03,19.79,13.0,76,era5_archive
1996-03-22,12.9,5.0,8.5,2.5,2.5,2.41,17.89,24.7,81,era5_archive
1996-03-23,11.9,5.4,8.0,5.7,5.7,2.07,16.02,15.2,87,era5_archive
1996-03-24,10.3,5.0,6.9,10.4,10.4,1.54,12.84,16.9,89,era5_archive
1996-03-25,9.5,4.2,6.2,6.4,6.4,1.5,13.94,24.7,88,era5_archive
1996-03-26,11.5,4.6,7.2,4.4,4.4,2.02,17.81,24.6,87,era5_archive
1996-03-27,12.4,5.4,8.6,4.5,4.5,1.89,15.77,31.2,87,era5_archive
1996-03-28,18.3,5.3,11.6,0.0,0.0,3.53,22.76,10.0,75,era5_archive
1996-03-29,24.1,8.9,16.1,0.0,0.0,4.48,22.29,21.4,58,era5_archive
1996-03-30,24.2,12.0,17.5,0.6,0.6,4.74,22.75,19.4,54,era5_archive
1996-03-31,17.7,8.3,12.5,0.0,0.0,3.65,24.55,14.6,75,era5_archive
1996-04-01,19.8,5.6,12.9,0.0,0.0,4.15,24.83,15.6,67,era5_archive
1996-04-02,21.0,8.1,14.3,0.0,0.0,4.43,23.85,18.4,56,era5_archive
1996-04-03,20.5,6.1,13.4,0.0,0.0,4.28,25.5,10.0,66,era5_archive
1996-04-04,23.8,7.8,15.8,0.0,0.0,4.72,25.34,13.6,55,era5_archive
1996-04-05,26.8,8.7,17.0,0.0,0.0,5.66,25.48,26.1,50,era5_archive
1996-04-06,17.4,7.7,12.0,0.0,0.0,3.44,22.68,19.4,76,era5_archive
1996-04-07,22.5,6.1,13.8,0.0,0.0,4.19,23.24,13.0,57,era5_archive
1996-04-08,18.2,7.6,12.7,0.0,0.0,3.97,25.44,22.8,69,era5_archive
1996-04-09,15.9,5.7,10.4,0.0,0.0,3.28,21.28,27.3,73,era5_archive
1996-04-10,18.2,6.9,11.8,0.0,0.0,3.86,24.65,11.5,69,era5_archive
1996-04-11,27.4,7.1,17.1,0.0,0.0,5.08,23.04,21.9,49,era5_archive
1996-04-12,15.4,9.4,13.0,0.8,0.8,3.02,18.35,32.5,71,era5_archive
1996-04-13,14.0,7.6,10.1,8.2,8.2,2.42,18.81,25.3,82,era5_archive
1996-04-14,14.5,5.5,9.9,0.0,0.0,2.84,18.2,17.7,74,era5_archive
1996-04-15,19.0,2.3,11.4,0.0,0.0,4.39,26.5,13.3,64,era5_archive
1996-04-16,23.8,4.9,15.2,0.0,0.0,4.99,26.65,10.5,48,era5_archive
1996-04-17,25.2,10.9,17.2,0.1,0.1,5.68,16.64,35.3,40,era5_archive
1996-04-18,14.9,8.2,11.3,0.7,0.7,2.85,16.65,24.6,73,era5_archive
1996-04-19,17.1,7.4,11.7,0.1,0.1,3.51,21.61,14.9,70,era5_archive
1996-04-20,23.3,6.7,14.6,0.8,0.8,4.59,23.63,18.2,58,era5_archive
1996-04-21,14.5,8.2,11.3,5.2,5.2,2.57,18.11,27.4,77,era5_archive
1996-04-22,14.5,6.5,10.4,0.3,0.3,2.78,17.09,16.2,71,era5_archive
1996-04-23,14.1,5.3,9.4,4.1,4.1,2.88,21.07,17.7,81,era5_archive
1996-04-24,14.0,5.0,9.2,0.5,0.5,2.99,20.35,23.3,74,era5_archive
1996-04-25,16.8,4.1,10.3,0.0,0.0,3.8,25.09,16.3,72,era5_archive
1996-04-26,22.2,6.2,14.2,0.0,0.0,4.99,28.12,11.6,56,era5_archive
1996-04-27,26.2,11.0,18.4,0.0,0.0,6.56,27.39,25.3,35,era5_archive
1996-04-28,28.9,13.2,20.6,0.0,0.0,6.55,27.94,25.6,36,era5_archive
1996-04-29,31.5,14.3,22.2,0.0,0.0,7.69,26.67,26.9,36,era5_archive
1996-04-30,28.9,14.3,21.4,0.0,0.0,5.97,26.52,19.4,42,era5_archive
1996-05-01,35.4,15.6,26.2,0.0,0.0,6.38,24.54,14.1,28,era5_archive
1996-05-02,32.0,17.4,25.9,0.1,0.1,6.74,24.43,24.5,32,era5_archive
1996-05-03,26.1,12.6,19.7,0.0,0.0,4.89,19.46,16.9,44,era5_archive
1996-05-04,28.1,11.9,19.6,0.0,0.0,6.36,28.67,18.2,46,era5_archive
1996-05-05,28.4,11.4,19.7,0.0,0.0,6.19,29.18,18.0,49,era5_archive
1996-05-06,31.9,13.8,22.3,0.0,0.0,6.4,27.92,21.6,50,era5_archive
1996-05-07,31.6,13.9,22.4,0.0,0.0,6.3,28.23,21.1,53,era5_archive
1996-05-08,33.4,16.0,24.9,0.0,0.0,6.55,28.4,16.4,40,era5_archive
1996-05-09,31.6,18.5,24.7,0.9,0.9,6.68,25.22,18.1,32,era5_archive
1996-05-10,25.4,14.2,19.5,0.2,0.2,5.59,26.26,26.0,60,era5_archive
1996-05-11,26.7,12.1,19.7,0.0,0.0,6.42,29.12,25.2,51,era5_archive
1996-05-12,34.2,15.4,25.2,0.0,0.0,6.89,28.09,11.3,33,era5_archive
1996-05-13,25.4,14.1,19.5,0.0,0.0,5.74,27.02,27.0,58,era5_archive
1996-05-14,31.0,11.8,21.4,0.0,0.0,6.67,29.6,14.2,41,era5_archive
1996-05-15,28.0,15.1,21.8,0.0,0.0,6.93,27.69,26.4,37,era5_archive
1996-05-16,26.2,11.2,18.5,0.0,0.0,5.65,26.7,18.4,55,era5_archive
1996-05-17,26.9,12.0,19.2,0.0,0.0,6.02,29.24,19.3,53,era5_archive
1996-05-18,27.0,11.2,18.7,0.0,0.0,6.0,29.09,20.2,56,era5_archive
1996-05-19,23.5,11.5,16.8,0.0,0.0,5.12,27.11,21.9,66,era5_archive
1996-05-20,25.1,13.2,18.2,0.0,0.0,5.05,25.9,20.2,69,era5_archive
1996-05-21,28.3,13.3,20.8,0.0,0.0,5.96,27.53,18.9,58,era5_archive
1996-05-22,32.7,15.9,24.7,0.0,0.0,6.6,29.44,17.1,41,era5_archive
1996-05-23,34.3,18.3,26.5,0.0,0.0,7.14,28.83,18.7,30,era5_archive
1996-05-24,31.5,15.6,23.4,0.0,0.0,7.37,29.46,24.4,46,era5_archive
1996-05-25,30.2,14.3,22.1,0.0,0.0,6.26,28.7,18.8,62,era5_archive
1996-05-26,29.3,15.5,21.9,0.0,0.0,6.62,29.21,23.9,58,era5_archive
1996-05-27,26.7,14.3,19.9,0.0,0.0,6.22,28.81,25.0,59,era5_archive
1996-05-28,25.4,11.5,18.1,0.0,0.0,5.8,29.35,21.5,63,era5_archive
1996-05-29,26.4,11.6,19.0,0.0,0.0,5.98,29.51,18.6,58,era5_archive
1996-05-30,30.5,14.4,22.6,0.0,0.0,7.23,29.38,23.7,44,era5_archive
1996-05-31,25.1,13.7,19.0,0.0,0.0,5.87,28.79,24.7,62,era5_archive
1996-06-01,25.0,11.5,18.0,0.0,0.0,5.43,27.89,19.9,66,era5_archive
1996-06-02,25.3,13.3,18.7,0.0,0.0,5.53,28.27,20.4,68,era5_archive
1996-06-03,24.8,12.6,18.2,0.0,0.0,5.42,27.42,25.2,69,era5_archive
1996-06-04,25.5,12.7,18.6,0.0,0.0,5.4,27.48,22.0,69,era5_archive
1996-06-05,28.6,13.8,20.9,0.0,0.0,6.16,29.29,17.0,57,era5_archive
1996-06-06,31.2,14.6,23.4,0.0,0.0,6.47,29.42,14.3,42,era5_archive
1996-06-07,33.7,17.7,25.6,0.0,0.0,7.17,29.45,22.1,38,era5_archive
1996-06-08,30.9,15.8,23.3,0.0,0.0,7.26,29.58,23.1,44,era5_archive
1996-06-09,31.2,16.8,23.5,0.0,0.0,7.22,30.38,19.3,34,era5_archive
1996-06-10,32.5,15.4,23.8,0.0,0.0,7.1,29.98,20.1,42,era5_archive
1996-06-11,34.0,17.2,25.7,0.0,0.0,7.01,30.07,18.6,38,era5_archive
1996-06-12,33.2,16.7,24.8,0.0,0.0,7.79,29.51,27.9,41,era5_archive
1996-06-13,29.4,15.0,22.3,0.0,0.0,6.88,29.01,23.8,50,era5_archive
1996-06-14,29.7,15.6,22.1,0.0,0.0,6.22,28.31,20.5,63,era5_archive
1996-06-15,30.9,15.3,22.9,0.0,0.0,6.33,28.25,20.3,62,era5_archive
1996-06-16,30.6,15.9,22.9,0.0,0.0,6.98,29.52,24.2,56,era5_archive
1996-06-17,27.4,15.5,20.7,0.0,0.0,6.06,28.48,26.0,66,era5_archive
1996-06-18,26.0,15.2,19.7,0.0,0.0,5.69,27.27,28.8,66,era5_archive
1996-06-19,27.1,15.3,20.3,0.0,0.0,5.74,27.45,24.4,65,era5_archive
1996-06-20,29.0,14.5,21.4,0.0,0.0,6.56,28.49,24.5,58,era5_archive
1996-06-21,26.9,13.7,19.8,0.0,0.0,5.99,28.71,23.4,63,era5_archive
1996-06-22,29.4,15.0,21.7,0.0,0.0,6.52,29.61,19.0,53,era5_archive
1996-06-23,30.4,15.1,22.4,0.0,0.0,6.95,30.09,20.3,50,era5_archive
1996-06-24,31.7,16.0,23.5,0.0,0.0,7.1,30.02,20.7,48,era5_archive
1996-06-25,34.3,17.7,25.3,0.0,0.0,7.48,30.2,22.2,45,era5_archive
1996-06-26,35.2,18.5,26.4,0.0,0.0,7.83,30.1,22.7,40,era5_archive
1996-06-27,36.0,18.7,27.3,0.0,0.0,7.97,29.82,21.3,39,era5_archive
1996-06-28,35.5,20.2,27.5,0.0,0.0,8.33,29.96,24.9,36,era5_archive
1996-06-29,31.1,16.2,23.4,0.0,0.0,7.34,29.76,23.3,50,era5_archive
1996-06-30,31.6,14.5,22.8,0.0,0.0,6.57,29.08,18.7,57,era5_archive
1996-07-01,31.4,17.0,23.5,0.0,0.0,6.51,28.18,20.4,62,era5_archive
1996-07-02,33.4,16.1,24.6,0.0,0.0,6.96,29.62,16.1,50,era5_archive
1996-07-03,38.5,19.7,29.1,0.0,0.0,7.25,29.56,13.9,37,era5_archive
1996-07-04,37.9,21.3,29.6,0.0,0.0,8.07,29.39,20.1,38,era5_archive
1996-07-05,33.5,17.6,25.9,0.0,0.0,8.97,30.42,31.6,36,era5_archive
1996-07-06,32.7,17.1,25.0,0.0,0.0,7.86,29.44,28.0,47,era5_archive
1996-07-07,31.8,18.0,24.6,0.0,0.0,6.79,27.19,25.4,57,era5_archive
1996-07-08,32.7,18.4,25.4,0.0,0.0,6.57,26.28,20.3,57,era5_archive
1996-07-09,33.8,19.1,26.2,0.0,0.0,7.33,28.8,23.5,53,era5_archive
1996-07-10,33.2,19.4,26.1,0.0,0.0,7.15,27.74,25.2,54,era5_archive
1996-07-11,32.2,19.4,25.4,0.0,0.0,6.84,27.28,24.6,58,era5_archive
1996-07-12,29.9,19.3,23.6,0.0,0.0,5.74,24.39,24.4,65,era5_archive
1996-07-13,30.3,18.1,23.1,0.0,0.0,6.03,26.85,22.9,66,era5_archive
1996-07-14,29.6,16.2,22.2,0.0,0.0,6.02,27.53,24.0,68,era5_archive
1996-07-15,29.5,17.0,22.4,0.0,0.0,5.88,27.13,22.6,69,era5_archive
1996-07-16,31.6,17.0,23.8,0.0,0.0,6.25,28.02,21.5,68,era5_archive
1996-07-17,33.3,19.4,25.9,0.0,0.0,5.98,24.64,17.1,67,era5_archive
1996-07-18,35.1,20.2,26.9,0.0,0.0,7.08,28.14,22.5,60,era5_archive
1996-07-19,33.9,18.4,25.9,0.0,0.0,6.9,27.96,20.3,57,era5_archive
1996-07-20,34.6,17.8,26.0,0.0,0.0,7.15,28.39,20.2,54,era5_archive
1996-07-21,34.3,19.3,26.2,0.0,0.0,6.99,27.23,21.3,55,era5_archive
1996-07-22,33.0,18.5,25.5,0.0,0.0,6.75,27.45,22.0,58,era5_archive
1996-07-23,32.2,18.5,24.8,0.0,0.0,6.51,26.8,23.3,59,era5_archive
1996-07-24,29.7,18.0,23.0,0.0,0.0,6.01,26.43,24.5,65,era5_archive
1996-07-25,30.7,18.0,23.7,0.0,0.0,5.97,25.37,22.3,64,era5_archive
1996-07-26,32.5,19.9,25.3,0.0,0.0,6.33,26.17,20.1,62,era5_archive
1996-07-27,34.4,19.1,26.5,0.0,0.0,5.81,20.89,18.8,51,era5_archive
1996-07-28,35.9,19.6,27.6,0.0,0.0,7.96,28.09,23.0,41,era5_archive
1996-07-29,34.0,18.6,25.9,0.0,0.0,7.92,28.83,27.7,48,era5_archive
1996-07-30,33.3,17.0,25.1,0.0,0.0,7.54,28.83,22.3,47,era5_archive
1996-07-31,34.4,19.3,26.4,0.0,0.0,7.41,28.34,21.3,39,era5_archive
1996-08-01,34.1,17.9,25.8,0.0,0.0,7.58,28.53,21.5,45,era5_archive
1996-08-02,35.0,18.4,26.3,0.0,0.0,7.93,28.3,29.2,47,era5_archive
1996-08-03,32.3,18.4,25.0,0.0,0.0,7.19,28.24,25.6,57,era5_archive
1996-08-04,30.9,16.6,23.4,0.0,0.0,6.23,27.85,19.5,65,era5_archive
1996-08-05,33.0,17.6,24.7,0.0,0.0,6.49,27.63,18.3,61,era5_archive
1996-08-06,33.0,17.8,24.9,0.0,0.0,6.63,27.53,22.0,62,era5_archive
1996-08-07,32.1,18.0,24.4,0.0,0.0,6.83,26.52,30.3,61,era5_archive
1996-08-08,33.1,18.3,25.2,0.0,0.0,6.77,27.02,22.4,54,era5_archive
1996-08-09,33.8,19.6,26.0,0.0,0.0,7.02,27.94,21.2,49,era5_archive
1996-08-10,33.3,19.1,25.7,0.0,0.0,6.76,27.74,20.0,54,era5_archive
1996-08-11,33.7,18.2,25.6,0.0,0.0,6.58,27.01,21.6,59,era5_archive
1996-08-12,35.4,18.0,26.6,0.0,0.0,6.89,26.7,21.1,55,era5_archive
